ISBN,title,summary,language,country,num_page,cover,publisher,publication_date,authors,genres
9780099408390,Where the Wild Things Are,One night Max puts on his wolf suit and makes mischief of one kind and another; so his mother calls him 'Wild Thing' and sends him to bed without his supper. That night a forest begins to grow in Max's room and an ocean rushes by with a boat to take Max to the place where the wild things are. Max tames the wild things and crowns himself as their king; and then the wild rumpus begins. But when Max has sent the monsters to bed; and everything is quiet; he starts to feel lonely and realises it is time to sail home to the place where someone loves him best of all.,English,UK,37,https://images.gr-assets.com/books/1384434560l/19543.jpg,Simon and Schuster,2012-08-09,Maurice Sendak,Childrens|Childrens|Picture Books|Fiction|Classics
9780394800160,Green Eggs and Ham,“Do you like green eggs and ham?�asks Sam-I-am in this Beginner Book by Dr. Seuss. In a house or with a mouse? In a boat or with a goat? On a train or in a tree? Sam keeps asking persistently. With unmistakable characters and signature rhymes; Dr. Seuss’s beloved favorite has cemented its place as a children’s classic. In this most famous of cumulative tales; the list of places to enjoy green eggs and ham; and friends to enjoy them with; gets longer and longer. Follow Sam-I-am as he insists that this unusual treat is indeed a delectable snack to be savored everywhere and in every way. Originally created by Dr. Seuss; Beginner Books encourage children to read all by themselves; with simple words and illustrations that give clues to their meaning.,English,USA,62,https://images.gr-assets.com/books/1468680100l/23772.jpg,Harper Collins,2012-08-09,Dr. Seuss,Childrens|Childrens|Picture Books|Classics|Fiction
9780770430080,Life of Pi,"Life of Pi is a fantasy adventure novel by Yann Martel published in 2001. The protagonist; Piscine Molitor ""Pi"" Patel; a Tamil boy from Pondicherry; explores issues of spirituality and practicality from an early age. He survives 227 days after a shipwreck while stranded on a boat in the Pacific Ocean with a Bengal tiger named Richard Parker.",English,USA,460,https://images.gr-assets.com/books/1320562005l/4214.jpg,Simon and Schuster,1970-02-01,Yann Martel,Fiction|Fantasy|Classics|Adventure
9780141439600,A Tale of Two Cities,"
'Liberty; equality; fraternity; or death; -- the last; much the easiest to bestow; O Guillotine!'
After eighteen years as a political prisoner in the Bastille; the ageing Doctor Manette is finally released and reunited with his daughter in England. There the lives of two very different men; Charles Darnay; an exiled French aristocrat; and Sydney Carton; a disreputable but brilliant English lawyer; become enmeshed through their love for Lucie Manette. From the tranquil roads of London; they are drawn against their will to the vengeful; bloodstained streets of Paris at the height of the Reign of Terror; and they soon fall under the lethal shadow of La Guillotine.This edition uses the text as it appeared in its serial publication in 1859 to convey the full scope of Dickens's vision; and includes the original illustrations by H. K. Browne ('Phiz'). Richard Maxwell's introduction discusses the intricate interweaving of epic drama with personal tragedy.--back cover",English,USA,489,https://images.gr-assets.com/books/1344922523l/1953.jpg,Random House,2010-05-05,Charles Dickens|Richard Maxwell|Hablot Knight Browne,Classics|Fiction|Historical|Historical Fiction|Literature
9780140385720,The Outsiders,"Librarian note: This record is for one of the three editions published with different covers and with ISBN 0-140-38572-X / 978-0-14-038572-4. The records are for the 1988 cover (this record); the 1995 cover; and the 2008 cover which is also the current in-print cover.The Outsiders is about two weeks in the life of a 14-year-old boy. The novel tells the story of Ponyboy Curtis and his struggles with right and wrong in a society in which he believes that he is an outsider. According to Ponyboy; there are two kinds of people in the world: greasers and socs. A soc (short for ""social"") has money; can get away with just about anything; and has an attitude longer than a limousine. A greaser; on the other hand; always lives on the outside and needs to watch his back. Ponyboy is a greaser; and he's always been proud of it; even willing to rumble against a gang of socs for the sake of his fellow greasers--until one terrible night when his friend Johnny kills a soc. The murder gets under Ponyboy's skin; causing his bifurcated world to crumble and teaching him that pain feels the same whether a soc or a greaser.",English,USA,192,https://images.gr-assets.com/books/1442129426l/231804.jpg,Macmillan,2010-05-05,S.E. Hinton,Classics|Young Adult|Fiction|Academic|School
9781565125600,Water for Elephants,Winner of the 2007 BookBrowse Award for Most Popular Book.An atmospheric; gritty; and compelling novel of star-crossed lovers; set in the circus world circa 1932; by the bestselling author of Riding Lessons. When Jacob Jankowski; recently orphaned and suddenly adrift; jumps onto a passing train; he enters a world of freaks; drifters; and misfits; a second-rate circus struggling to survive during the Great Depression; making one-night stands in town after endless town. A veterinary student who almost earned his degree; Jacob is put in charge of caring for the circus menagerie. It is there that he meets Marlena; the beautiful young star of the equestrian act; who is married to August; the charismatic but twisted animal trainer. He also meets Rosie; an elephant who seems untrainable until he discovers a way to reach her. Beautifully written; Water for Elephants is illuminated by a wonderful sense of time and place. It tells a story of a love between two people that overcomes incredible odds in a world in which even love is a luxury that few can afford.,English,USA,335,https://images.gr-assets.com/books/1494428973l/43641.jpg,Hachette,2012-08-09,Sara Gruen,Fiction|Historical|Historical Fiction|Romance|Historical
9780143039950,The Odyssey,"Sing to me of the man; Muse; the man of twists and turnsdriven time and again off course; once he had plunderedthe hallowed heights of Troy.So begins Robert Fagles' magnificent translation of the Odyssey; which Jasper Griffin in The New York Times Review of Books hails as ""a distinguished achievement.""If the Iliad is the world's greatest war epic; then the Odyssey is literature's grandest evocation of everyman's journey though life. Odysseus' reliance on his wit and wiliness for survival in his encounters with divine and natural forces; during his ten-year voyage home to Ithaca after the Trojan War; is at once a timeless human story and an individual test of moral endurance. In the myths and legends that are retold here; Fagles has captured the energy and poetry of Homer's original in a bold; contemporary idiom; and given us an Odyssey to read aloud; to savor; and to treasure for its sheer lyrical mastery.Renowned classicist Bernard Knox's superb Introduction and textual commentary provide new insights and background information for the general reader and scholar alike; intensifying the strength of Fagles' translation.This is an Odyssey to delight both the classicist and the public at large; and to captivate a new generation of Homer's students.--Robert Fagles; winner of the PEN/Ralph Manheim Medal for Translation and a 1996 Academy Award in Literature from the American Academy of Arts and Letters; presents us with Homer's best-loved and most accessible poem in a stunning new modern-verse translation.",English,UK,541,https://images.gr-assets.com/books/1390173285l/1381.jpg,Crossley,1988-01-01,Homer|Robert Fagles|Bernard Knox,Classics|Fiction|Poetry|Fantasy|Mythology|Fantasy|Academic|School|Literature|Adventure|Academic|Read For School|Historical|Historical Fiction
9780385333850,Slaughterhouse-Five,Selected by the Modern Library as one of the 100 best novels of all time; Slaughterhouse-Five; an American classic; is one of the world's great antiwar books. Centering on the infamous firebombing of Dresden; Billy Pilgrim's odyssey through time reflects the mythic journey of our own fractured lives as we search for meaning in what we fear most.,English,UK,275,https://images.gr-assets.com/books/1440319389l/4981.jpg,Harper Collins,1970-02-01,Kurt Vonnegut,Classics|Fiction|Science Fiction|War
9780684833390,Catch-22,The novel is set during World War II; from 1942 to 1944. It mainly follows the life of Captain John Yossarian; a U.S. Army Air Forces B-25 bombardier. Most of the events in the book occur while the fictional 256th Squadron is based on the island of Pianosa; in the Mediterranean Sea; west of Italy. The novel looks into the experiences of Yossarian and the other airmen in the camp; who attempt to maintain their sanity while fulfilling their service requirements so that they may return home.,English,UK,453,https://images.gr-assets.com/books/1463157317l/168668.jpg,Crossley,2012-08-09,Joseph Heller,Classics|Fiction|War|Historical|Historical Fiction|Humor
9780141439470,Frankenstein,Mary Shelley began writing Frankenstein when she was only eighteen. At once a Gothic thriller; a passionate romance; and a cautionary tale about the dangers of science; Frankenstein tells the story of committed science student Victor Frankenstein. Obsessed with discovering the cause of generation and life and bestowing animation upon lifeless matter; Frankenstein assembles a human being from stolen body parts but; upon bringing it to life; he recoils in horror at the creature's hideousness. Tormented by isolation and loneliness; the once-innocent creature turns to evil and unleashes a campaign of murderous revenge against his creator; Frankenstein.Frankenstein; an instant bestseller and an important ancestor of both the horror and science fiction genres; not only tells a terrifying story; but also raises profound; disturbing questions about the very nature of life and the place of humankind within the cosmos: What does it mean to be human? What responsibilities do we have to each other? How far can we go in tampering with Nature? In our age; filled with news of organ donation genetic engineering; and bio-terrorism; these questions are more relevant than ever.,English,UK,273,https://images.gr-assets.com/books/1381512375l/18490.jpg,Macmillan,2002-01-02,Mary Wollstonecraft Shelley|Percy Bysshe Shelley|Maurice Hindle,Classics|Fiction|Horror|Science Fiction|Gothic|Fantasy|Literature|Academic|School|Novels|Literature|19th Century
